id,c_rss_id,comment_id,issue_id,comment,sentence,author,tagged,isRelevant,label,isIssue,isAlternative,isPro,isCon,isDecision
2471,1579,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",I now have the images and can test.,David Edmundson (david.edmundson),NULL,0,NULL,0,0,0,0,0
2472,1580,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",Alternately I could maybe cache a scaled png version.,David Edmundson (david.edmundson),NULL,1,alternative,0,1,0,0,0
2473,1581,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",I'll see how well this first fix works.,David Edmundson (david.edmundson),NULL,0,NULL,0,0,0,0,0
2474,1582,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else.,David Edmundson (david.edmundson),NULL,1,issue,1,0,0,0,0
2475,1583,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",(JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels.,David Edmundson (david.edmundson),NULL,0,NULL,0,0,0,0,0
2476,1584,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738","My day-job is about image compression, I could go on for hours) .",David Edmundson (david.edmundson),NULL,0,NULL,0,0,0,0,0
2477,1585,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",It'l be slowing down your load time too.,David Edmundson (david.edmundson),NULL,1,con,0,0,0,1,0
2478,1586,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",Thanks again for the extensive investigation.,David Edmundson (david.edmundson),NULL,0,NULL,0,0,0,0,0
2479,1587,128277,22768,"That should be everything I need to test this.
I suspect a one line change (to turn off smooth scaling on the background image) will fix everything. I now have the images and can test. Alternately I could maybe cache a scaled png version. I'll see how well this first fix works.
Actually when I first went through benchmarking LightDM having a JPEG background (1920x1280) caused the processor to spend as much time decoding the JPEG as it did  doing everything else. (JPEG can have up to ~6000 CPU calculations for each block of 8x8 pixels. My day-job is about image compression, I could go on for hours) . It'l be slowing down your load time too.
Thanks again for the extensive investigation.
Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738",Tracking on KDE's bugzilla here: https://bugs.kde.org/show_bug.cgi?id=308738,David Edmundson (david.edmundson),NULL,0,NULL,0,0,0,0,0
2480,1588,128278,22768,(Closing lightdm task as the information here seems to indicate it is a greeter problem),(Closing lightdm task as the information here seems to indicate it is a greeter problem),Robert Ancell (robert-ancell),NULL,1,decision,0,0,0,0,1
2481,1099,129149,23003,"I have a 'fix' for the bug which may work, but doesn't fix the underlying cause.  If the proprietary drivers can be installed, or simply a different video driver, this may read the gamma and allow for re-sizing the display.  I found a Live DVD (Linux Mint 14 Cinnamon) which caused the same problem of not reading the gamma, but when I installed nvidia-current under the Live session, I was able to get a gamma reading and re-size the display to add 1280x1024@60Hz.","I have a 'fix' for the bug which may work, but doesn't fix the underlying cause.",cwsnyder (carlwsnyder),NULL,1,"pro, con",0,0,1,1,0
2482,1100,129149,23003,"I have a 'fix' for the bug which may work, but doesn't fix the underlying cause.  If the proprietary drivers can be installed, or simply a different video driver, this may read the gamma and allow for re-sizing the display.  I found a Live DVD (Linux Mint 14 Cinnamon) which caused the same problem of not reading the gamma, but when I installed nvidia-current under the Live session, I was able to get a gamma reading and re-size the display to add 1280x1024@60Hz.","If the proprietary drivers can be installed, or simply a different video driver, this may read the gamma and allow for re-sizing the display.",cwsnyder (carlwsnyder),NULL,1,"alternative, pro",0,1,1,0,0
2483,1101,129149,23003,"I have a 'fix' for the bug which may work, but doesn't fix the underlying cause.  If the proprietary drivers can be installed, or simply a different video driver, this may read the gamma and allow for re-sizing the display.  I found a Live DVD (Linux Mint 14 Cinnamon) which caused the same problem of not reading the gamma, but when I installed nvidia-current under the Live session, I was able to get a gamma reading and re-size the display to add 1280x1024@60Hz.","I found a Live DVD (Linux Mint 14 Cinnamon) which caused the same problem of not reading the gamma, but when I installed nvidia-current under the Live session, I was able to get a gamma reading and re-size the display to add 1280x1024@60Hz.",cwsnyder (carlwsnyder),NULL,1,"issue, alternative, pro",1,1,1,0,0
2484,1102,129150,23003,I tried by installing nvidia-current and the bug was fixed. Thanks for the quick fix.,I tried by installing nvidia-current and the bug was fixed.,Rakesh (rakesh9920),NULL,1,"alternative, pro",0,1,1,0,0
2485,1103,129150,23003,I tried by installing nvidia-current and the bug was fixed. Thanks for the quick fix.,Thanks for the quick fix.,Rakesh (rakesh9920),NULL,0,NULL,0,0,0,0,0
2486,1104,129151,23003,Status changed to 'Confirmed' because the bug affects multiple users.,Status changed to 'Confirmed' because the bug affects multiple users.,Unknown/Deactivated User,NULL,1,decision,0,0,0,0,1
2487,1105,129152,23003,"also affects 14.04 amd64
Intel G31/G33","also affects 14.04 amd64
Intel G31/G33",Jerre Domitilli (jerredomitilli),NULL,1,issue,1,0,0,0,0
2488,1106,129153,23003,"Also affects 14.04  i686 3.13.0-24-generic #46-Ubuntu
sudo lshw -c video includes:
  *-display:0 UNCLAIMED
       description: VGA compatible controller
       product: 4 Series Chipset Integrated Graphics Controller
       vendor: Intel Corporation
xrandr: Failed to get size of gamma for output default
Screen 0: minimum 800 x 600, current 800 x 600, maximum 800 x 600
default connected 800x600+0+0 0mm x 0mm
   800x600        75.0*","Also affects 14.04  i686 3.13.0-24-generic #46-Ubuntu
sudo lshw -c video includes:
  *-display:0 UNCLAIMED
       description: VGA compatible controller
       product: 4 Series Chipset Integrated Graphics Controller
       vendor: Intel Corporation
xrandr: Failed to get size of gamma for output default
Screen 0: minimum 800 x 600, current 800 x 600, maximum 800 x 600
default connected 800x600+0+0 0mm x 0mm
   800x600        75.0*",mdmcginn (mcweb),NULL,1,issue,1,0,0,0,0
2489,1107,129154,23003,"I don't know if it is relevant here, but I got the same response from xrandr (about gamma), and also struggled with wrong resolutions. For me, the cause was the 'nomodeset' kernel parameter, this (i.e. disabling kernel modesetting) caused the i915 graphics driver to fail, and the vesa driver to be used instead.  Perhaps you can check in /var/log/Xorg.0.log that the correct driver is being used?  The log also contains the kernel command linke - although you may have to use 'nomodeset' to get nvidia to work (that was the reason it was in mine - when I removed the graphics card, I forgot to revert the grub options).","I don't know if it is relevant here, but I got the same response from xrandr (about gamma), and also struggled with wrong resolutions.",Ketil Malde (ketil-ii),NULL,1,issue,1,0,0,0,0
2490,1108,129154,23003,"I don't know if it is relevant here, but I got the same response from xrandr (about gamma), and also struggled with wrong resolutions. For me, the cause was the 'nomodeset' kernel parameter, this (i.e. disabling kernel modesetting) caused the i915 graphics driver to fail, and the vesa driver to be used instead.  Perhaps you can check in /var/log/Xorg.0.log that the correct driver is being used?  The log also contains the kernel command linke - although you may have to use 'nomodeset' to get nvidia to work (that was the reason it was in mine - when I removed the graphics card, I forgot to revert the grub options).","For me, the cause was the 'nomodeset' kernel parameter, this (i.e.",Ketil Malde (ketil-ii),NULL,1,issue,1,0,0,0,0
2491,1109,129154,23003,"I don't know if it is relevant here, but I got the same response from xrandr (about gamma), and also struggled with wrong resolutions. For me, the cause was the 'nomodeset' kernel parameter, this (i.e. disabling kernel modesetting) caused the i915 graphics driver to fail, and the vesa driver to be used instead.  Perhaps you can check in /var/log/Xorg.0.log that the correct driver is being used?  The log also contains the kernel command linke - although you may have to use 'nomodeset' to get nvidia to work (that was the reason it was in mine - when I removed the graphics card, I forgot to revert the grub options).","disabling kernel modesetting) caused the i915 graphics driver to fail, and the vesa driver to be used instead.",Ketil Malde (ketil-ii),NULL,1,"issue, alternative",1,1,0,0,0
2492,1110,129154,23003,"I don't know if it is relevant here, but I got the same response from xrandr (about gamma), and also struggled with wrong resolutions. For me, the cause was the 'nomodeset' kernel parameter, this (i.e. disabling kernel modesetting) caused the i915 graphics driver to fail, and the vesa driver to be used instead.  Perhaps you can check in /var/log/Xorg.0.log that the correct driver is being used?  The log also contains the kernel command linke - although you may have to use 'nomodeset' to get nvidia to work (that was the reason it was in mine - when I removed the graphics card, I forgot to revert the grub options).",Perhaps you can check in /var/log/Xorg.0.log that the correct driver is being used?,Ketil Malde (ketil-ii),NULL,0,NULL,0,0,0,0,0
2493,1111,129154,23003,"I don't know if it is relevant here, but I got the same response from xrandr (about gamma), and also struggled with wrong resolutions. For me, the cause was the 'nomodeset' kernel parameter, this (i.e. disabling kernel modesetting) caused the i915 graphics driver to fail, and the vesa driver to be used instead.  Perhaps you can check in /var/log/Xorg.0.log that the correct driver is being used?  The log also contains the kernel command linke - although you may have to use 'nomodeset' to get nvidia to work (that was the reason it was in mine - when I removed the graphics card, I forgot to revert the grub options).","The log also contains the kernel command linke - although you may have to use 'nomodeset' to get nvidia to work (that was the reason it was in mine - when I removed the graphics card, I forgot to revert the grub options).",Ketil Malde (ketil-ii),NULL,1,"alternative, pro",0,1,1,0,0
2494,1112,129155,23003,"Trying to solve #874694 (only getting 640x480 maximum resolution instead of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset. This blocks my attempts to force the screen resolution at xrandr level.","Trying to solve #874694 (only getting 640x480 maximum resolution instead of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset.",BJB (bugeaud),NULL,1,issue,1,0,0,0,0
2495,1113,129155,23003,"Trying to solve #874694 (only getting 640x480 maximum resolution instead of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset. This blocks my attempts to force the screen resolution at xrandr level.",This blocks my attempts to force the screen resolution at xrandr level.,BJB (bugeaud),NULL,1,con,0,0,0,1,0
2496,1114,129156,23003,"Have you tried the *vga=###* where ### is one of the valid VGA values,
using this on the GRUB linux kernel line?  This has worked for me on some
recent kernels/x-servers where xrandr can't force the screen resolution.  I
have used this with *nouveau.noaccel=1* and sometimes *acpi=off* in problem
situations to force the resolution where hardware acceleration enabled just
causes the graphics processor to freeze, causing a reboot necessary.  This
does NOT work on GNOME, KDE, Unity, Cinnamon, etc., but does work for Mate
and Xfce without Compiz enabled.
Hope this helps.
Carl Snyder
On Thu, Sep 3, 2015 at 4:45 PM, BJB  wrote:
> Trying to solve #874694 (only getting 640x480 maximum resolution instead
> of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset.
> This blocks my attempts to force the screen resolution at xrandr level.
>
> --
> You received this bug notification because you are subscribed to the bug
> report.
> https://bugs.launchpad.net/bugs/1078695
>
> Title:
>   xrandr : Failed to get size of gamma for output default
>
> Status in x11-utils package in Ubuntu:
>   Confirmed
>
> Bug description:
>   I have been tracking in the Ubuntu & Linux Mint forums when people have
> problems with the resolution of their screens not being able to be set to
> the native resolution of their displays.  Normally, that can be fixed by
> either xrandr or xorg.conf settings, but occasionally when xrandr is typed
> on a line by itself to check the configuration of the X display, the return
> is [code]$ xrandr
>   xrandr : failed to get size of gamma for output default
>   Screen 0: blah blah
>   default :  more blah blah[/code]When this has occurred, the output
> maximum resolution can NOT be changed, and I haven't found any way to fix
> the problem.
>
>   [background] My particular rig is a custom built with a BIOStar N68S3B
>   motherboard, AMD Athlon II x3 processor, 8G RAM, nVidia GeForce 7025
>   display adapter on the motherboard, Etronix 1701B display.  I have
>   fought getting my maximum resolution (1280x1024) on this monitor since
>   7.10 Gutsy Gibbon, and used a custom xorg.conf file until it stopped
>   working, around 9.10, and have used xrandr since.  (I stopped using
>   Ubuntu as my primary OS of choice when Unity came out, because my rig
>   did not support Compiz or graphics acceleration.  Xubuntu, Linux Mint
>   Debian Edition, or Debian are my primaries now.) The EDID on this
>   monitor is not read correctly/has never been read correctly, and I
>   have always been stuck with the default resolution on Live media,
>   except occasionally on Puppy or Elive, through two different main
>   machines.  My first Linux install was on an eMachines T5212 with an
>   nVidia GeForce 6200 128M graphics memory, 2G RAM.[/Background]
>
>   I noticed that on a Bodhi 2.0 Live media that the xrandr did not work
>   because x11-xserver-utils package was not installed.  I was checking
>   out the Live media, because my Bodhi 2.0 virtual machine exhibits the
>   same problems reported by laptop users, that is, the Failed to get
>   size of gamma for output default and unable to use xrandr to add a
>   higher...
","Have you tried the *vga=###* where ### is one of the valid VGA values,
using this on the GRUB linux kernel line?",cwsnyder (carlwsnyder),NULL,1,alternative,0,1,0,0,0
2497,1115,129156,23003,"Have you tried the *vga=###* where ### is one of the valid VGA values,
using this on the GRUB linux kernel line?  This has worked for me on some
recent kernels/x-servers where xrandr can't force the screen resolution.  I
have used this with *nouveau.noaccel=1* and sometimes *acpi=off* in problem
situations to force the resolution where hardware acceleration enabled just
causes the graphics processor to freeze, causing a reboot necessary.  This
does NOT work on GNOME, KDE, Unity, Cinnamon, etc., but does work for Mate
and Xfce without Compiz enabled.
Hope this helps.
Carl Snyder
On Thu, Sep 3, 2015 at 4:45 PM, BJB  wrote:
> Trying to solve #874694 (only getting 640x480 maximum resolution instead
> of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset.
> This blocks my attempts to force the screen resolution at xrandr level.
>
> --
> You received this bug notification because you are subscribed to the bug
> report.
> https://bugs.launchpad.net/bugs/1078695
>
> Title:
>   xrandr : Failed to get size of gamma for output default
>
> Status in x11-utils package in Ubuntu:
>   Confirmed
>
> Bug description:
>   I have been tracking in the Ubuntu & Linux Mint forums when people have
> problems with the resolution of their screens not being able to be set to
> the native resolution of their displays.  Normally, that can be fixed by
> either xrandr or xorg.conf settings, but occasionally when xrandr is typed
> on a line by itself to check the configuration of the X display, the return
> is [code]$ xrandr
>   xrandr : failed to get size of gamma for output default
>   Screen 0: blah blah
>   default :  more blah blah[/code]When this has occurred, the output
> maximum resolution can NOT be changed, and I haven't found any way to fix
> the problem.
>
>   [background] My particular rig is a custom built with a BIOStar N68S3B
>   motherboard, AMD Athlon II x3 processor, 8G RAM, nVidia GeForce 7025
>   display adapter on the motherboard, Etronix 1701B display.  I have
>   fought getting my maximum resolution (1280x1024) on this monitor since
>   7.10 Gutsy Gibbon, and used a custom xorg.conf file until it stopped
>   working, around 9.10, and have used xrandr since.  (I stopped using
>   Ubuntu as my primary OS of choice when Unity came out, because my rig
>   did not support Compiz or graphics acceleration.  Xubuntu, Linux Mint
>   Debian Edition, or Debian are my primaries now.) The EDID on this
>   monitor is not read correctly/has never been read correctly, and I
>   have always been stuck with the default resolution on Live media,
>   except occasionally on Puppy or Elive, through two different main
>   machines.  My first Linux install was on an eMachines T5212 with an
>   nVidia GeForce 6200 128M graphics memory, 2G RAM.[/Background]
>
>   I noticed that on a Bodhi 2.0 Live media that the xrandr did not work
>   because x11-xserver-utils package was not installed.  I was checking
>   out the Live media, because my Bodhi 2.0 virtual machine exhibits the
>   same problems reported by laptop users, that is, the Failed to get
>   size of gamma for output default and unable to use xrandr to add a
>   higher...
","This has worked for me on some
recent kernels/x-servers where xrandr can't force the screen resolution.",cwsnyder (carlwsnyder),NULL,1,pro,0,0,1,0,0
2498,1116,129156,23003,"Have you tried the *vga=###* where ### is one of the valid VGA values,
using this on the GRUB linux kernel line?  This has worked for me on some
recent kernels/x-servers where xrandr can't force the screen resolution.  I
have used this with *nouveau.noaccel=1* and sometimes *acpi=off* in problem
situations to force the resolution where hardware acceleration enabled just
causes the graphics processor to freeze, causing a reboot necessary.  This
does NOT work on GNOME, KDE, Unity, Cinnamon, etc., but does work for Mate
and Xfce without Compiz enabled.
Hope this helps.
Carl Snyder
On Thu, Sep 3, 2015 at 4:45 PM, BJB  wrote:
> Trying to solve #874694 (only getting 640x480 maximum resolution instead
> of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset.
> This blocks my attempts to force the screen resolution at xrandr level.
>
> --
> You received this bug notification because you are subscribed to the bug
> report.
> https://bugs.launchpad.net/bugs/1078695
>
> Title:
>   xrandr : Failed to get size of gamma for output default
>
> Status in x11-utils package in Ubuntu:
>   Confirmed
>
> Bug description:
>   I have been tracking in the Ubuntu & Linux Mint forums when people have
> problems with the resolution of their screens not being able to be set to
> the native resolution of their displays.  Normally, that can be fixed by
> either xrandr or xorg.conf settings, but occasionally when xrandr is typed
> on a line by itself to check the configuration of the X display, the return
> is [code]$ xrandr
>   xrandr : failed to get size of gamma for output default
>   Screen 0: blah blah
>   default :  more blah blah[/code]When this has occurred, the output
> maximum resolution can NOT be changed, and I haven't found any way to fix
> the problem.
>
>   [background] My particular rig is a custom built with a BIOStar N68S3B
>   motherboard, AMD Athlon II x3 processor, 8G RAM, nVidia GeForce 7025
>   display adapter on the motherboard, Etronix 1701B display.  I have
>   fought getting my maximum resolution (1280x1024) on this monitor since
>   7.10 Gutsy Gibbon, and used a custom xorg.conf file until it stopped
>   working, around 9.10, and have used xrandr since.  (I stopped using
>   Ubuntu as my primary OS of choice when Unity came out, because my rig
>   did not support Compiz or graphics acceleration.  Xubuntu, Linux Mint
>   Debian Edition, or Debian are my primaries now.) The EDID on this
>   monitor is not read correctly/has never been read correctly, and I
>   have always been stuck with the default resolution on Live media,
>   except occasionally on Puppy or Elive, through two different main
>   machines.  My first Linux install was on an eMachines T5212 with an
>   nVidia GeForce 6200 128M graphics memory, 2G RAM.[/Background]
>
>   I noticed that on a Bodhi 2.0 Live media that the xrandr did not work
>   because x11-xserver-utils package was not installed.  I was checking
>   out the Live media, because my Bodhi 2.0 virtual machine exhibits the
>   same problems reported by laptop users, that is, the Failed to get
>   size of gamma for output default and unable to use xrandr to add a
>   higher...
","I
have used this with *nouveau.noaccel=1* and sometimes *acpi=off* in problem
situations to force the resolution where hardware acceleration enabled just
causes the graphics processor to freeze, causing a reboot necessary.",cwsnyder (carlwsnyder),NULL,1,"alternative, con",0,1,0,1,0
2499,1117,129156,23003,"Have you tried the *vga=###* where ### is one of the valid VGA values,
using this on the GRUB linux kernel line?  This has worked for me on some
recent kernels/x-servers where xrandr can't force the screen resolution.  I
have used this with *nouveau.noaccel=1* and sometimes *acpi=off* in problem
situations to force the resolution where hardware acceleration enabled just
causes the graphics processor to freeze, causing a reboot necessary.  This
does NOT work on GNOME, KDE, Unity, Cinnamon, etc., but does work for Mate
and Xfce without Compiz enabled.
Hope this helps.
Carl Snyder
On Thu, Sep 3, 2015 at 4:45 PM, BJB  wrote:
> Trying to solve #874694 (only getting 640x480 maximum resolution instead
> of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset.
> This blocks my attempts to force the screen resolution at xrandr level.
>
> --
> You received this bug notification because you are subscribed to the bug
> report.
> https://bugs.launchpad.net/bugs/1078695
>
> Title:
>   xrandr : Failed to get size of gamma for output default
>
> Status in x11-utils package in Ubuntu:
>   Confirmed
>
> Bug description:
>   I have been tracking in the Ubuntu & Linux Mint forums when people have
> problems with the resolution of their screens not being able to be set to
> the native resolution of their displays.  Normally, that can be fixed by
> either xrandr or xorg.conf settings, but occasionally when xrandr is typed
> on a line by itself to check the configuration of the X display, the return
> is [code]$ xrandr
>   xrandr : failed to get size of gamma for output default
>   Screen 0: blah blah
>   default :  more blah blah[/code]When this has occurred, the output
> maximum resolution can NOT be changed, and I haven't found any way to fix
> the problem.
>
>   [background] My particular rig is a custom built with a BIOStar N68S3B
>   motherboard, AMD Athlon II x3 processor, 8G RAM, nVidia GeForce 7025
>   display adapter on the motherboard, Etronix 1701B display.  I have
>   fought getting my maximum resolution (1280x1024) on this monitor since
>   7.10 Gutsy Gibbon, and used a custom xorg.conf file until it stopped
>   working, around 9.10, and have used xrandr since.  (I stopped using
>   Ubuntu as my primary OS of choice when Unity came out, because my rig
>   did not support Compiz or graphics acceleration.  Xubuntu, Linux Mint
>   Debian Edition, or Debian are my primaries now.) The EDID on this
>   monitor is not read correctly/has never been read correctly, and I
>   have always been stuck with the default resolution on Live media,
>   except occasionally on Puppy or Elive, through two different main
>   machines.  My first Linux install was on an eMachines T5212 with an
>   nVidia GeForce 6200 128M graphics memory, 2G RAM.[/Background]
>
>   I noticed that on a Bodhi 2.0 Live media that the xrandr did not work
>   because x11-xserver-utils package was not installed.  I was checking
>   out the Live media, because my Bodhi 2.0 virtual machine exhibits the
>   same problems reported by laptop users, that is, the Failed to get
>   size of gamma for output default and unable to use xrandr to add a
>   higher...
","This
does NOT work on GNOME, KDE, Unity, Cinnamon, etc., but does work for Mate
and Xfce without Compiz enabled.",cwsnyder (carlwsnyder),NULL,1,issue,1,0,0,0,0
2500,1118,129156,23003,"Have you tried the *vga=###* where ### is one of the valid VGA values,
using this on the GRUB linux kernel line?  This has worked for me on some
recent kernels/x-servers where xrandr can't force the screen resolution.  I
have used this with *nouveau.noaccel=1* and sometimes *acpi=off* in problem
situations to force the resolution where hardware acceleration enabled just
causes the graphics processor to freeze, causing a reboot necessary.  This
does NOT work on GNOME, KDE, Unity, Cinnamon, etc., but does work for Mate
and Xfce without Compiz enabled.
Hope this helps.
Carl Snyder
On Thu, Sep 3, 2015 at 4:45 PM, BJB  wrote:
> Trying to solve #874694 (only getting 640x480 maximum resolution instead
> of 1024x768), I see also an Amilo L6820 with Intel 82845G/GL/GE Chipset.
> This blocks my attempts to force the screen resolution at xrandr level.
>
> --
> You received this bug notification because you are subscribed to the bug
> report.
> https://bugs.launchpad.net/bugs/1078695
>
> Title:
>   xrandr : Failed to get size of gamma for output default
>
> Status in x11-utils package in Ubuntu:
>   Confirmed
>
> Bug description:
>   I have been tracking in the Ubuntu & Linux Mint forums when people have
> problems with the resolution of their screens not being able to be set to
> the native resolution of their displays.  Normally, that can be fixed by
> either xrandr or xorg.conf settings, but occasionally when xrandr is typed
> on a line by itself to check the configuration of the X display, the return
> is [code]$ xrandr
>   xrandr : failed to get size of gamma for output default
>   Screen 0: blah blah
>   default :  more blah blah[/code]When this has occurred, the output
> maximum resolution can NOT be changed, and I haven't found any way to fix
> the problem.
>
>   [background] My particular rig is a custom built with a BIOStar N68S3B
>   motherboard, AMD Athlon II x3 processor, 8G RAM, nVidia GeForce 7025
>   display adapter on the motherboard, Etronix 1701B display.  I have
>   fought getting my maximum resolution (1280x1024) on this monitor since
>   7.10 Gutsy Gibbon, and used a custom xorg.conf file until it stopped
>   working, around 9.10, and have used xrandr since.  (I stopped using
>   Ubuntu as my primary OS of choice when Unity came out, because my rig
>   did not support Compiz or graphics acceleration.  Xubuntu, Linux Mint
>   Debian Edition, or Debian are my primaries now.) The EDID on this
>   monitor is not read correctly/has never been read correctly, and I
>   have always been stuck with the default resolution on Live media,
>   except occasionally on Puppy or Elive, through two different main
>   machines.  My first Linux install was on an eMachines T5212 with an
>   nVidia GeForce 6200 128M graphics memory, 2G RAM.[/Background]
>
>   I noticed that on a Bodhi 2.0 Live media that the xrandr did not work
>   because x11-xserver-utils package was not installed.  I was checking
>   out the Live media, because my Bodhi 2.0 virtual machine exhibits the
>   same problems reported by laptop users, that is, the Failed to get
>   size of gamma for output default and unable to use xrandr to add a
>   higher...
",Hope this helps.,cwsnyder (carlwsnyder),NULL,0,NULL,0,0,0,0,0
